comment_id,sentimiento,prob_NEG,prob_NEU,prob_POS
UgyEM7_iOGkWV0SbNuB4AaABAg,NEG,0.9546276330947876,0.04109423607587814,0.00427806843072176
UgyFSrjeDvPsB0fKUdp4AaABAg,POS,0.02717248722910881,0.1610928773880005,0.8117345571517944
UgyHHYcKhbzXr6xEjth4AaABAg,NEU,0.155037522315979,0.47776851058006287,0.36719393730163574
UgyHIuxG8A2lYDRB6vh4AaABAg,NEG,0.9209878444671631,0.06489641964435577,0.014115692116320133
UgyHIuxG8A2lYDRB6vh4AaABAg.A_zEyCTHfWFA_zWovudn2B,NEG,0.9314353466033936,0.05989280715584755,0.00867194402962923
UgyHcSyWHx2SKCg6db14AaABAg,NEG,0.9720025062561035,0.02392052300274372,0.0040769390761852264
UgyIX1zx3bbc9DsK8VR4AaABAg,NEG,0.9789384603500366,0.017893481999635696,0.0031680194661021233
UgyIfQ-oDt0uVFZIq9d4AaABAg,NEG,0.8513147830963135,0.12142515182495117,0.027260081842541695
UgyIteBIiYe7DjUN3554AaABAg,NEU,0.20341521501541138,0.47786250710487366,0.3187222480773926
UgyJ7QRY-X3DsJC-t-p4AaABAg,POS,0.04641064256429672,0.43664970993995667,0.516939640045166
UgyJnStLEHxVNbAfd0p4AaABAg,NEG,0.4518209993839264,0.4445931613445282,0.10358592122793198
UgyMRj1sNq6Xkrqepst4AaABAg,NEG,0.9760298728942871,0.01968298852443695,0.004287143237888813
UgyN-BmjI1Qyr5moi-x4AaABAg,NEG,0.7800402045249939,0.189447820186615,0.030511990189552307
UgyNuIQ1W1M3g8ut6314AaABAg,NEG,0.9727707505226135,0.021269019693136215,0.00596016738563776
UgyOyo4VyMiMOhqOkGd4AaABAg,NEG,0.8545981645584106,0.13667911291122437,0.008722725324332714
UgyPm-2rnRLPav43Bt14AaABAg,POS,0.005116691812872887,0.031403131783008575,0.9634802341461182
UgyQQbXS_Q_JYcSefap4AaABAg,NEU,0.4231612980365753,0.5370837450027466,0.03975503146648407
UgyQxncw9dtHgZFgp014AaABAg,POS,0.0027907525654882193,0.022867649793624878,0.974341630935669
UgyRmKHMG-ygpot6nY14AaABAg,NEG,0.679369330406189,0.23426450788974762,0.08636614680290222
UgyS31-ujtXB5VmjBRV4AaABAg,NEG,0.848582923412323,0.12252981215715408,0.02888726443052292
UgySlQlmZmrLAq5JsLx4AaABAg,NEG,0.6556767821311951,0.28020042181015015,0.06412283331155777
UgySlQlmZmrLAq5JsLx4AaABAg.ALh5XYlqNufALhOuUP3UYB,NEG,0.9636765718460083,0.02795303799211979,0.00837030727416277
UgySttznhywvGXZyF-N4AaABAg,POS,0.00546207744628191,0.03432687744498253,0.9602110385894775
UgyVLVHQ4zNBKTTDxtp4AaABAg,NEG,0.9356069564819336,0.059523679316043854,0.004869391676038504
UgyWzgDknElvfn9oFJZ4AaABAg,NEG,0.7635281085968018,0.20539391040802002,0.031077945604920387
UgyX06qZFc3cNK6223J4AaABAg,NEG,0.9717954993247986,0.024044552817940712,0.004159985575824976
UgyXTA5oFwzI70TKCUd4AaABAg,NEG,0.8698673844337463,0.12069325894117355,0.009439331479370594
UgyYPJkzW5rbOUI_vcd4AaABAg,POS,0.00810186192393303,0.06980491429567337,0.9220931529998779
UgyYRHeJlfB9VF69LSp4AaABAg,POS,0.0027416059747338295,0.023761652410030365,0.9734967947006226
UgyYaWYhDStGYWDGkb94AaABAg,NEU,0.4064670503139496,0.5647934079170227,0.028739554807543755
UgyYh5BUgByoCy2qNBR4AaABAg,NEG,0.918335497379303,0.0768703892827034,0.0047940462827682495
UgyZ2zEvW_CClk8k15F4AaABAg,POS,0.015963349491357803,0.08685190975666046,0.8971847295761108
Ugy_6i8lJAd2eVIRNjx4AaABAg,POS,0.011400705203413963,0.07214938849210739,0.9164499044418335
Ugy__nsWCBggw9EzOUd4AaABAg,NEG,0.896666944026947,0.09545495361089706,0.007878119125962257
Ugy__nsWCBggw9EzOUd4AaABAg.A7lbRpGUZoHA7nJxaD37u-,NEU,0.2423507124185562,0.47962868213653564,0.2780206799507141
Ugy_ejYOfCK6ERWL_dt4AaABAg,NEG,0.9492125511169434,0.048631876707077026,0.0021555714774876833
Ugy_hCCLd8GwWbnIbsd4AaABAg,POS,0.04334822669625282,0.3251509964466095,0.6315008401870728
Ugyav8Au2cT8yVfYgp54AaABAg,NEG,0.5536419749259949,0.4311952590942383,0.015162813477218151
Ugyb2uIeZGcNljNqap94AaABAg,NEG,0.9817193150520325,0.013761608861386776,0.004519141279160976
UgycKHbiLBi0WcSs8sh4AaABAg,NEG,0.9014133214950562,0.08689159899950027,0.011695101857185364
UgyciTatiqHr2BpFTqJ4AaABAg,NEU,0.02524414286017418,0.5814417004585266,0.3933141231536865
UgydkbyzemdvsBJrYxt4AaABAg,NEG,0.8079642653465271,0.1830461025238037,0.00898961815983057
UgyeTw07aydjDqK4crN4AaABAg,POS,0.007245311513543129,0.11900825798511505,0.8737464547157288
Ugyeb8_nptWKXnFXH8F4AaABAg,NEG,0.8387605547904968,0.1496763378381729,0.011563072912395
Ugyejets0FNr0Zh-VuZ4AaABAg,NEG,0.9859070777893066,0.011914769187569618,0.0021781325340270996
UgyfMf4MkQsDKavjbLV4AaABAg,NEG,0.9383217692375183,0.048771683126688004,0.012906527146697044
UgyhYgz2ilvm1-T5IW94AaABAg,NEG,0.9817518591880798,0.015734566375613213,0.0025136559270322323
UgyiGiWPuiTR2hkzmVd4AaABAg,NEG,0.9015112519264221,0.0880730003118515,0.010415725409984589
UgyiegHTZAVz8J4Ogvt4AaABAg,POS,0.005995108745992184,0.03189001604914665,0.9621148109436035
UgyihMW-pXKI2cEDqWx4AaABAg,NEG,0.9338788390159607,0.05554405227303505,0.010577122680842876
UgyisqlInC7oBNbU95Z4AaABAg,NEU,0.05695086345076561,0.7149749398231506,0.22807419300079346
Ugyk3PqfIuDEuXyeb494AaABAg,NEG,0.875382661819458,0.1084674671292305,0.01614985242486
UgykKTDDGdoiNQIuYJd4AaABAg,NEG,0.8528891205787659,0.11906138062477112,0.028049418702721596
UgymHCpILRINq5oT_7B4AaABAg,POS,0.04475437104701996,0.3864595890045166,0.5687860250473022
UgymHZwhYtsW9EYkxdl4AaABAg,NEG,0.49149155616760254,0.47534164786338806,0.033166784793138504
Ugynh0Cq17X889qHS0J4AaABAg,NEG,0.8701311349868774,0.11069528758525848,0.019173525273799896
UgyoRKhs1yP8oKoD3uh4AaABAg,NEG,0.6260688900947571,0.3158222436904907,0.058108825236558914
UgyoglGwyV2PhIAvHdt4AaABAg,NEU,0.11425881832838058,0.4531792104244232,0.432561993598938
UgyqA5EpXnBPn_uH-KB4AaABAg,NEG,0.9263225793838501,0.0660356879234314,0.007641735021024942
Ugyr_-OfFbHlc9uWhg94AaABAg,NEG,0.8843994140625,0.09828243404626846,0.01731816679239273
UgysnIFZt6-_f2iGbid4AaABAg,POS,0.08902080357074738,0.4117971658706665,0.4991820156574249
UgysqnYM0p-_jyWisMJ4AaABAg,NEU,0.08986474573612213,0.7469236254692078,0.1632116585969925
UgysslM7dkNnQ1JT7Mh4AaABAg,POS,0.00927357655018568,0.08290108293294907,0.9078252911567688
UgyuZ00FMdgmao7sNMx4AaABAg,NEG,0.9742350578308105,0.021801382303237915,0.003963533788919449
Ugyuk_4Gq9tbJjGZVRl4AaABAg,NEG,0.9722921252250671,0.024102965369820595,0.003604916390031576
UgyvMO5z1LjtvyRIIxd4AaABAg,NEG,0.5704164505004883,0.40391406416893005,0.025669438764452934
UgyvSxtnuw9xRiNU5tl4AaABAg,NEG,0.9324464201927185,0.04015922173857689,0.027394356206059456
UgyxvyPVCur3jgc_1mx4AaABAg,NEG,0.9741942882537842,0.01986256241798401,0.005943150259554386
UgyypM6Ts6Ut_EuFcdN4AaABAg,NEG,0.9705045819282532,0.022474292665719986,0.0070211151614785194
Ugyyx5lXrgFXsraCIMh4AaABAg,NEG,0.6754616498947144,0.3127695918083191,0.011768794618546963
UgyzKNq94Z4Y2GSth514AaABAg,NEU,0.07674248516559601,0.6075899600982666,0.31566759943962097
Ugyzgy-Lqlq6CTb4GPB4AaABAg,NEG,0.9356861710548401,0.05639243125915527,0.0079214321449399
UgyzzIxBoO0_7kX1EWJ4AaABAg,NEG,0.9826697111129761,0.01448433194309473,0.002845993498340249
Ugz-XNtfLx0lzcoHUXN4AaABAg,NEG,0.9600172638893127,0.02918756753206253,0.010795189999043941
Ugz158DoUO_zyZlglG14AaABAg,NEU,0.34353646636009216,0.5069613456726074,0.14950215816497803
Ugz1TFgP101cP3SQAW94AaABAg,NEG,0.9564725756645203,0.03817901760339737,0.005348354112356901
Ugz1VUKAy1iuwk_x2jN4AaABAg,NEU,0.07585082948207855,0.8709690570831299,0.053180031478405
Ugz1kbHjtN-jQUk3sWd4AaABAg,NEG,0.9665883183479309,0.030428549274802208,0.002983220387250185
Ugz200h27x5RIAnswQd4AaABAg,NEG,0.9031936526298523,0.09127436578273773,0.005531908478587866
Ugz26waEPWK6VtsenFZ4AaABAg,POS,0.06756097078323364,0.3993941843509674,0.5330448746681213
Ugz26waEPWK6VtsenFZ4AaABAg.ALglV0O_2mtALgq1_mUSB_,NEU,0.21251972019672394,0.7503015398979187,0.03717876598238945
Ugz2Y0LOPaJfoV8R01d4AaABAg,NEU,0.18465140461921692,0.643484890460968,0.17186369001865387
Ugz5OziU6YjREVjZJUZ4AaABAg,NEG,0.9652060866355896,0.027914291247725487,0.006879693362861872
Ugz6naDsqtHsbONkRBl4AaABAg,NEG,0.775039553642273,0.2028212547302246,0.022139254957437515
Ugz76M4X7jXyiAqAC_d4AaABAg,NEU,0.046395596116781235,0.8850529789924622,0.06855151057243347
Ugz76M4X7jXyiAqAC_d4AaABAg.A7j4tx1RMDbA7oQQlZnZR4,NEG,0.5918242335319519,0.37256255745887756,0.035613298416137695
Ugz7WPxTOQEwmZpnx_V4AaABAg,NEG,0.8053438663482666,0.18066288530826569,0.013993188738822937
Ugz8BbgcucTeHAjfvqJ4AaABAg,POS,0.005070043262094259,0.07851913571357727,0.9164108037948608
Ugz8fJcHTKHoEWJPwWt4AaABAg,NEU,0.2209654152393341,0.7303743362426758,0.048660192638635635
Ugz8hBV9j2KQGtMhPUR4AaABAg,NEG,0.8151355981826782,0.14399732649326324,0.04086700454354286
Ugz8pKFUmjVv-zF8lvJ4AaABAg,NEG,0.9485925436019897,0.04397399723529816,0.007433388382196426
UgzBnKyfiTTp9djPTh54AaABAg,POS,0.010287631303071976,0.21864937245845795,0.7710630297660828
UgzBpiHQkRpqfeyCDwd4AaABAg,NEG,0.9797906279563904,0.01602148823440075,0.004187811631709337
UgzDFSLs4n_6XtQjgjZ4AaABAg,POS,0.021901093423366547,0.16303011775016785,0.815068781375885
UgzDK8qo7Il1yafNllJ4AaABAg,POS,0.021606069058179855,0.24579426646232605,0.7325996160507202
UgzESrzC3abcN60poBF4AaABAg,POS,0.005319620948284864,0.13839514553546906,0.8562852740287781
UgzFOdujc0-cy9W1Uv14AaABAg,NEG,0.8943497538566589,0.09233133494853973,0.013318910263478756
UgzGYzecKVZyDzajKPV4AaABAg,NEG,0.7855478525161743,0.2007090300321579,0.013743119314312935
UgzH_SOr2gGO_dDna5J4AaABAg,NEG,0.9397652745246887,0.04033854976296425,0.019896209239959717
UgzJ85lM1ogkB4KOk2d4AaABAg,NEG,0.9791271090507507,0.016223298385739326,0.004649611189961433
UgzKcy6Zr6Ele2EAo6J4AaABAg,POS,0.005890933331102133,0.08238057047128677,0.9117285013198853
UgzL_lyzP1gwPdnVQ3Z4AaABAg,POS,0.006141835357993841,0.043518733233213425,0.9503394365310669
UgzMXsCXt9Lh-tk3fZd4AaABAg,POS,0.2558474540710449,0.27108097076416016,0.4730716049671173
UgzMXsCXt9Lh-tk3fZd4AaABAg.A_zGMKwFBhPA_zWhjiGKb7,POS,0.019448362290859222,0.17259015142917633,0.8079615235328674
UgzM_dw7xZDkJJ8eYQ94AaABAg,NEG,0.6588799953460693,0.3090791404247284,0.03204089775681496
UgzMppllQcjsXkBLgiZ4AaABAg,NEG,0.8680899143218994,0.12120246142148972,0.010707637295126915
UgzOB-KAGGElQGAPxEZ4AaABAg,NEG,0.9705830812454224,0.025960329920053482,0.0034566696267575026
UgzOGr7KGQ9pa-CJdgN4AaABAg,NEG,0.9264420866966248,0.06742718070745468,0.006130743771791458
UgzOYjc2Ii04ZArW7vF4AaABAg,NEG,0.7932339310646057,0.19191288948059082,0.014853262342512608
UgzOeIbOqa0dhaWyj_B4AaABAg,POS,0.034289631992578506,0.2135646641254425,0.7521457076072693
UgzPExq20lnf7-8d7_p4AaABAg,POS,0.08729837834835052,0.20816916227340698,0.7045324444770813
UgzQTWwjC_XVPUNxuXp4AaABAg,NEG,0.9549195170402527,0.038646847009658813,0.006433662958443165
UgzRlz8OqalaHh8EnUl4AaABAg,NEU,0.26823559403419495,0.49438464641571045,0.2373797744512558
UgzRlz8OqalaHh8EnUl4AaABAg.Aa9hqaKl_ywAaB_OUjpKKh,NEG,0.6550766825675964,0.268043577671051,0.07687968760728836
UgzRyWsi9Ed1wsXKgwd4AaABAg,POS,0.0077590662986040115,0.0470597967505455,0.945181131362915
UgzSjpcAY2zvJ6i-poh4AaABAg,NEG,0.7439436912536621,0.22535797953605652,0.03069831244647503
UgzSu6dFpC7PrEYl7AF4AaABAg,NEG,0.9328250288963318,0.060851600021123886,0.006323395296931267
UgzT_1dx4pvgJTFMsnZ4AaABAg,NEU,0.23061266541481018,0.6183151602745056,0.15107226371765137
UgzTqBd3og9IPuVu3o94AaABAg,NEG,0.9419182538986206,0.050210632383823395,0.007871071808040142
UgzU2eLo006-Cz6rYLZ4AaABAg,NEG,0.8759533762931824,0.12041774392127991,0.003628828562796116
UgzVRaRar_M-cPPi92x4AaABAg,NEG,0.5962641835212708,0.3593136966228485,0.04442216083407402
UgzVSZ19e2Cc28bFi-94AaABAg,NEG,0.8573840856552124,0.0875324010848999,0.0550835095345974
UgzVsPOuFAogocL8wKB4AaABAg,POS,0.0056239101104438305,0.11763183772563934,0.8767442107200623
UgzWNBqTQMz8ba4pbUd4AaABAg,NEG,0.8749881982803345,0.11868893355131149,0.006322885863482952
UgzWNJK42U_F1IKlwwh4AaABAg,NEG,0.9662943482398987,0.025103513151407242,0.008602139540016651
UgzWs20muY6Ghm9Z7094AaABAg,POS,0.04664474353194237,0.19163599610328674,0.761719286441803
UgzXDN6uNEworKy3uqZ4AaABAg,NEU,0.023087574169039726,0.6439617872238159,0.332950621843338
UgzYz6n8mPI0dBWsP2h4AaABAg,NEG,0.5209763646125793,0.43403369188308716,0.04498998448252678
UgzZMPOIKJlwEpgh7zd4AaABAg,NEG,0.782791018486023,0.20706219971179962,0.010146794840693474
UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaBRkGrUAJI,NEU,0.1877756118774414,0.7816059589385986,0.03061840310692787
UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaCH5adXxCo,NEG,0.8569008111953735,0.10553321242332458,0.037565991282463074
UgzZc-W-gVj1t4SXc-54AaABAg,POS,0.03353244438767433,0.3579801023006439,0.6084874272346497
UgzaTUgOy4ekC0xQoFt4AaABAg,NEU,0.32614368200302124,0.6006971001625061,0.07315919548273087
UgzaWev1Ju6338Y7Ehl4AaABAg,POS,0.006266346201300621,0.17094403505325317,0.8227896690368652
UgzaWev1Ju6338Y7Ehl4AaABAg.A3Wof66r37mA3WrEtkJyep,NEU,0.35225382447242737,0.5289639830589294,0.1187821477651596
Ugzb66mq9Rv0T7aalfJ4AaABAg,NEG,0.6570690870285034,0.2680172920227051,0.07491361349821091
UgzcJTEHjaN8bEV8Hfd4AaABAg,NEG,0.9800772070884705,0.015663351863622665,0.004259472247213125
UgzcVyiuFGJ0Yv0C4Zt4AaABAg,NEG,0.6038224101066589,0.35269302129745483,0.04348454996943474
Ugzd2CVlJWOmHWBPSkN4AaABAg,NEG,0.9763292074203491,0.016544489189982414,0.007126292679458857
UgzeCbhVJhOJATewi5J4AaABAg,NEU,0.4305969774723053,0.47023147344589233,0.099171482026577
UgzfLTatI6lJD6Z_u_94AaABAg,POS,0.005019477568566799,0.07031482458114624,0.9246656894683838
UgzfXuFsM8L3Qt6qWJV4AaABAg,NEG,0.9561845660209656,0.037224482744932175,0.00659100990742445
Ugzfc9D5wlSKYgY5Jrh4AaABAg,NEG,0.7651812434196472,0.21747557818889618,0.017343085259199142
Ugzfc9D5wlSKYgY5Jrh4AaABAg.Aa9bbFyRF_AAaB_C3DtL_L,NEG,0.8806572556495667,0.09981252253055573,0.01953023299574852
Ugzhc5zg6rDOR3ltTAZ4AaABAg,POS,0.030125850811600685,0.2464640587568283,0.7234100699424744
UgzhjFXjeUslGQMZ7KB4AaABAg,NEG,0.7939884066581726,0.1738283783197403,0.03218325227499008
UgzhtSisQXcyX7bqkzB4AaABAg,NEG,0.9514304399490356,0.03648286312818527,0.012086664326488972
Ugzi82q6lRyjtKUL5lV4AaABAg,NEG,0.8982049226760864,0.07795655727386475,0.023838495835661888
Ugzin8yr1Zz1k47GsSp4AaABAg,NEG,0.4353410601615906,0.420121431350708,0.14453744888305664
UgzjFGboqNxQ7BcH0bZ4AaABAg,POS,0.006863814778625965,0.07084503024816513,0.9222911596298218
UgzjqVqTKYeOrM1kW0F4AaABAg,NEU,0.2007528692483902,0.5706140995025635,0.22863294184207916
Ugzk5XnOVKoVj8FiOCB4AaABAg,NEG,0.6866451501846313,0.2941719591617584,0.019182927906513214
UgzlqevYeQWpdUl_KON4AaABAg,NEG,0.9535322189331055,0.04025757685303688,0.006210216321051121
Ugzm7wFhhdctNQt_ubl4AaABAg,POS,0.06848820298910141,0.37976405024528503,0.5517477989196777
UgzmBKXDgncBFsDjRwd4AaABAg,NEG,0.6671795845031738,0.29404351115226746,0.03877692297101021
UgzmBVMoFVO53-_ZZ-54AaABAg,POS,0.023982616141438484,0.08837524801492691,0.8876421451568604
UgzpHaLJJjoD9FnKO6p4AaABAg,POS,0.012749646790325642,0.09586738049983978,0.8913829326629639
UgzpdnDQDBV6UZ96GZh4AaABAg,NEG,0.9006649851799011,0.07787039875984192,0.02146456204354763
UgzpzyaFY6F6IdFxzk14AaABAg,NEG,0.6496433615684509,0.33690333366394043,0.013453304767608643
UgzrrbkpudLqNqr7s6R4AaABAg,NEG,0.8071227669715881,0.18222159147262573,0.010655609890818596
Ugzs8eXa8mdQ8wlS4FZ4AaABAg,POS,0.0024124211631715298,0.019569698721170425,0.9780178666114807
UgztKpwRx20oET8wGLJ4AaABAg,NEG,0.7728756666183472,0.17624583840370178,0.05087849870324135
UgzuugQO6qMSbkVsdGp4AaABAg,NEU,0.055426355451345444,0.88524329662323,0.05933034420013428
UgzvKLXKEkVzjn_XRHp4AaABAg,NEG,0.9698033332824707,0.02565769851207733,0.004538928624242544
UgzwvEpQc3M_AWvNDad4AaABAg,POS,0.005133636761456728,0.02557424083352089,0.969292163848877
Ugzx7TTfRu5S-pT0LuZ4AaABAg,NEG,0.6484339833259583,0.3222980797290802,0.029267923906445503
UgzxhrnRAMNePfy6u7J4AaABAg,NEU,0.32899653911590576,0.35480865836143494,0.3161947727203369
UgzzpE27HS1dmWfyATJ4AaABAg,POS,0.04954567924141884,0.32703688740730286,0.6234173774719238
